l_mean,l_std,t_mean,t_std,count,class
1274.21,351.43448448383964,0.0077132052512624153,0.016542404182636382,82,0
1325.2550000000001,309.1838827327656,0.005391984728712532,0.012536646409803313,58,0
1368.6500000000001,257.51539447566978,0.0046985472866039176,0.021102129553510734,35,0
1379.175,235.50765092288631,0.0030289295330718532,0.016051650703261557,31,0
1369.74,236.28166991471943,0.0024859749492089351,0.012102973676685275,42,0
429.22500000000002,28.102904497685468,0.023949231334667111,0.039151364337141226,197,0
1377.4449999999999,236.38637772271122,0.0023091510312641087,0.012699190458919943,33,0
1363.7449999999999,269.25208149977186,0.0032361907575597713,0.015375984786309053,37,0
1379.9549999999999,242.78808298844902,0.0023921051217083954,0.0096600216280208397,29,0
1380.7149999999999,235.42798357939807,0.0026270600419547692,0.010421839320047813,30,0
1330.885,303.62975300445731,0.0051744271762407005,0.01446326753489233,56,0
429.67000000000002,30.745528743029318,0.022157302453889319,0.025945651342684336,197,0
1292.0699999999999,333.62863400364137,0.0070347282754715966,0.015924490564678543,78,0
1215.0650000000001,411.65878534626688,0.0093906021597397384,0.019285383827909616,94,0
1278.7650000000001,347.23020295507285,0.0085457186004025253,0.015689610006531039,84,0
429.11500000000001,27.739306418925022,0.023215889331683441,0.014810550040528952,195,0
1229.3299999999999,379.45225148334396,0.0096934776210305679,0.014076248802551483,99,0
1247.5350000000001,359.22884851166265,0.0095816784767649276,0.023013412923270856,84,0
430.00999999999999,32.87863933655278,0.023212305864497046,0.024042831488645635,197,0
1218.7349999999999,383.65113808480857,0.010535226994423412,0.019414937515727287,88,0
1266.355,339.84652015477008,0.0085469250702977784,0.013714526384980047,95,0
1219.4449999999999,379.34595522256279,0.01003151203519735,0.014418525053406409,99,0
429.45999999999998,29.992099462204273,0.023224878550773889,0.0017290426540619609,195,0
1072.73,422.09170107999398,0.018095085968324289,0.01606160613286298,143,0
430.10500000000002,29.387960735323308,0.023219557862784995,0.0015549854568169801,194,0
1058.8399999999999,450.53285525957119,0.017911477304583218,0.016043831469531051,138,0
428.72500000000002,32.030440530892093,0.02321806025864491,0.0014524547481902842,193,0
1044.2550000000001,507.5450520637275,0.014583744595398256,0.015942886446958435,122,0
1129.8050000000001,420.05939634447702,0.015390436852996672,0.015979241146083647,132,0
429.97500000000002,30.665882618700536,0.023219175674208444,0.001190517790684429,193,0
1186.595,387.51955823554943,0.012563512552922694,0.015501853343557522,106,0
1259.7,346.40524384717986,0.0093769344253156646,0.014207858177416301,94,0
429.875,31.48405315417752,0.02322060858184968,0.0017339206660880481,191,0
1266.7,343.19203643054823,0.0093744723641093659,0.014092093107117218,97,0
1260.335,360.0313257936923,0.0096994919992571503,0.014301353143663884,92,0
1241.075,367.69458237037247,0.010053768828885638,0.014453384973608745,86,0
429.29500000000002,36.897903073972664,0.023224335819033524,0.0015014368387434216,197,0
1258.0,360.09113865895603,0.0086959702285689926,0.013651955504255213,80,0
1276.385,345.51814818999486,0.0078766322016116958,0.013242254854720239,79,0
1277.7249999999999,346.37128157295672,0.0075927631339835159,0.013100513173458166,79,0
429.16000000000003,33.476826155524904,0.023219779508197726,0.0019005875373905843,193,0
1273.0650000000001,355.68204814392772,0.0072906280881795448,0.012663721342750811,76,0
1294.1700000000001,322.92929216578273,0.007389352549260585,0.012775584007917505,73,0
1267.165,336.91763867636297,0.008697221027546791,0.013749100828067845,90,0
429.29500000000002,33.463217262357468,0.0232196081822841,0.0018816588218003153,197,0
1069.5550000000001,488.72592742321166,0.014233029667456546,0.015915869229745243,127,0
429.69499999999999,29.49307004881863,0.023222663294729873,0.0015356267886582067,197,0
1139.8800000000001,457.74922980485138,0.013100215538063242,0.015627812288141855,121,0
1196.98,396.2125712392783,0.0117233266782521,0.015008724553395794,111,0
429.08999999999997,31.449439361948958,0.023208527109730783,0.0017265520566488448,192,0
1233.825,367.67590652119276,0.010523864372291757,0.014340000159387493,106,0
1091.1600000000001,438.57196816062174,0.016710622825814252,0.016147190745644288,153,0
430.00999999999999,27.7752990295497,0.023219683661532761,0.0013577142573326052,198,0
1058.5650000000001,477.3314701936024,0.015571155739789034,0.016015768354272493,148,0
429.92000000000002,28.262651811837934,0.023216397319007757,0.0014780607346168218,193,0
1133.0999999999999,405.5888206759235,0.016596698281753003,0.016119795451123929,145,0
1236.9849999999999,362.51406456860434,0.010380125525009692,0.014434628577247796,104,0
428.89999999999998,29.014811674081432,0.023219698038532507,0.001561154335157085,187,0
1047.5999999999999,450.40432979880148,0.018391507354813007,0.016085520365883729,159,0
429.87,27.214079640018443,0.023218723996799796,0.0012921841000285254,196,0
1084.9400000000001,439.16542183862049,0.016742864445825317,0.016036535555153334,149,0
1115.74,431.50574554947826,0.014728945104321043,0.015959808585004783,149,0
429.61000000000001,22.606040461050078,0.023223432464216223,0.001954832253231854,195,0
1157.0699999999999,465.31724208210306,0.01024175768521563,0.014628770845322922,90,0
1272.7349999999999,356.17707015122062,0.0078543514462571639,0.013145430041355185,66,0
429.27499999999998,27.105403325669887,0.023219789092864224,0.0023778764107294176,195,0
1076.355,495.38336910612435,0.012761532960824631,0.015577912466283971,108,0
1274.615,387.12759608850712,0.0059899900426816704,0.011773798483064771,62,0
1230.5250000000001,407.35283358551806,0.0085415229126436631,0.013654932400451753,90,0
429.23000000000002,26.67310202918469,0.02322688414223829,0.004744891323265517,194,0
1213.895,410.0753013029356,0.010033446939746339,0.014521650083004801,104,0
1273.6099999999999,350.05208212636734,0.0085486682815168365,0.013770342503607156,93,0
1249.0050000000001,382.6081152094406,0.0080278542772609391,0.013259171048241911,91,0
429.48500000000001,28.09584770551437,0.02320474835496452,0.0019711033799566721,197,0
1114.0,428.85181519609421,0.015572090244772446,0.016075803378464933,132,0
1243.9100000000001,360.78424056658298,0.0098970403623341308,0.014350888431859344,101,0
430.19999999999999,31.441578591438567,0.02321365251013981,0.0016049342282676929,194,0
1251.4200000000001,346.9230775093273,0.010034059160318807,0.014446777047548489,102,0
1191.7850000000001,413.47512278346812,0.011383302247703973,0.015093742656182902,108,0
429.70999999999998,25.685690050431468,0.023219421281287417,0.0014651160925064882,194,0
1222.4400000000001,375.65435893509169,0.011064965521270906,0.014873375089390397,112,0
1219.655,403.33771524330388,0.010054503253955937,0.014570604011179258,102,0
428.53500000000003,24.892306232001459,0.023219955626444602,0.0013944547505744503,192,0
1230.05,378.87878426461032,0.010062537600646666,0.014541904159143922,105,0
1186.325,403.84258510304926,0.01170008506008129,0.015147756522144212,119,0
429.76499999999999,25.723105680091308,0.023216944843081375,0.0013492305949556875,196,0
1171.395,412.19599301581218,0.012252804022937564,0.015425468406477476,127,0
1188.4849999999999,409.64596772011163,0.011387487152713028,0.014769221685729911,118,0
429.20999999999998,25.108526250105989,0.023219668086449704,0.0016025536152999458,193,0
1088.615,475.68104762577184,0.013733261194660435,0.015773806860337948,103,0
429.88499999999999,22.370605601433198,0.023221703629996909,0.0018132553928156185,195,0
