l_mean,l_std,t_mean,t_std,count,class
1514.0,0.0,0.00051895457895556889,0.00032053605768426606,0,2
1514.0,0.0,0.00052681879781598425,0.00032280098794230434,0,2
1514.0,0.0,0.00052672295115101882,0.00029655656192460983,0,2
1514.0,0.0,0.00058406082229997644,0.00062177465116007374,0,2
1514.0,0.0,0.00055696497011424313,0.00050003168877550371,0,2
1514.0,0.0,0.00056178366119538116,0.00051078535668719035,0,2
1514.0,0.0,0.00056284396492656155,0.00053364816543530669,0,2
1514.0,0.0,0.0005724370180062912,0.00054656119262445392,0,2
1514.0,0.0,0.00051579403517833309,0.00030367488197648363,0,2
1514.0,0.0,0.00052558237583792992,0.00032797033761452116,0,2
1514.0,0.0,0.00052688349431483593,0.00033534980621402504,0,2
1514.0,0.0,0.00053591943865445395,0.00033191395933398023,0,2
1514.0,0.0,0.00056689468460466394,0.00055163503082796526,0,2
1514.0,0.0,0.00056462791097823095,0.00051900804915962695,0,2
1514.0,0.0,0.00051983397210662689,0.00032011268025783823,0,2
1514.0,0.0,0.0005650292688877738,0.00052220936647243436,0,2
1514.0,0.0,0.0005157832524285245,0.00030767261388148909,0,2
1514.0,0.0,0.00052344619329251232,0.00033124243623489146,0,2
1514.0,0.0,0.0005192313362006566,0.00030084624078549502,0,2
1514.0,0.0,0.00052380442020282078,0.00032381161605429522,0,2
1514.0,0.0,0.0005179997065558505,0.00030255715428129451,0,2
1514.0,0.0,0.00054894979275650711,0.00043044088529801435,0,2
1514.0,0.0,0.00057135275260886955,0.00052903717620429963,0,2
1514.0,0.0,0.00058358278705846129,0.00047743825275749544,0,2
1514.0,0.0,0.00056477886947555161,0.00045037028661969045,0,2
1514.0,0.0,0.00056752248026018762,0.00051621172306720706,0,2
1514.0,0.0,0.00051860833287838116,0.00032122986640111483,0,2
1514.0,0.0,0.00052357798245683985,0.00032969840705190744,0,2
1514.0,0.0,0.00051282398664771614,0.00031833447902823302,0,2
1514.0,0.0,0.00053005961317512855,0.00033823888586209563,0,2
1514.0,0.0,0.0005189402019558241,0.00031399209919090237,0,2
1514.0,0.0,0.00056922615472994862,0.00052241132294037396,0,2
1514.0,0.0,0.00055834156783980942,0.0005047748865178043,0,2
1514.0,0.0,0.00057093462153295774,0.00050961816823112368,0,2
1514.0,0.0,0.00053236232930092353,0.00037455393354346623,0,2
1514.0,0.0,0.000553025672184163,0.00044301635759403843,0,2
1514.0,0.0,0.00052333716771111411,0.0003124904625212109,0,2
1514.0,0.0,0.0005633579426674388,0.00036545483190980924,0,2
1514.0,0.0,0.00053644659531176385,0.00034882283044706934,0,2
1514.0,0.0,0.00052897894202764311,0.00033211350021083346,0,2
1514.0,0.0,0.00057069859912048035,0.00052667359427571595,0,2
1514.0,0.0,0.00057625650760516453,0.0005395198631167426,0,2
1514.0,0.0,0.00055798453901281309,0.00050025851688715618,0,2
1514.0,0.0,0.00052747774363762169,0.00034868153215346067,0,2
1514.0,0.0,0.0005421554622937687,0.00041526125669303417,0,2
1514.0,0.0,0.00053429723384991359,0.00034968821749211629,0,2
1514.0,0.0,0.00052144779032798272,0.00032908503828132392,0,2
1514.0,0.0,0.00053045258450148697,0.00034129834836411747,0,2
1514.0,0.0,0.00052522175276099739,0.0003263874876557221,0,2
1514.0,0.0,0.00057227168250922585,0.00050638048423241617,0,2
1514.0,0.0,0.00056712591468389311,0.00053791376632709629,0,2
1514.0,0.0,0.00055854763816948509,0.00048453067759895508,0,2
1514.0,0.0,0.00051344698996999159,0.00029606917461336504,0,2
1514.0,0.0,0.00054281920044865436,0.00043098291000729597,0,2
1514.0,0.0,0.00052134715132976894,0.00032506626719240784,0,2
1514.0,0.0,0.00052436152894293241,0.00032903852416663092,0,2
1514.0,0.0,0.00051891983453951893,0.00033756481156303818,0,2
1514.0,0.0,0.00052158317374224634,0.00031572012524911633,0,2
1514.0,0.0,0.00050705521550010796,0.00030687828485074289,0,2
1514.0,0.0,0.00058485515153587761,0.00057203155298969719,0,2
1514.0,0.0,0.00056608118603576965,0.00050964070166980245,0,2
1514.0,0.0,0.00055109436188510914,0.00043143154733680519,0,2
1514.0,0.0,0.00054934156599955339,0.00042621784709497636,0,2
1514.0,0.0,0.00052968820734838743,0.00032356411369385965,0,2
1514.0,0.0,0.00051571376359642448,0.00030743364761673061,0,2
1514.0,0.0,0.00052227087356337347,0.00032286388973572097,0,2
1514.0,0.0,0.00051784395572528172,0.00030553546572178737,0,2
1514.0,0.0,0.00052867822311631403,0.00032702160743184754,0,2
1514.0,0.0,0.0005558196024679059,0.00050394247237766125,0,2
1514.0,0.0,0.00056326209600247325,0.00051977196313408923,0,2
1514.0,0.0,0.00051274371506580753,0.00030071156795320275,0,2
1514.0,0.0,0.00056200530660811376,0.00050728745660193913,0,2
1514.0,0.0,0.00052478445235209245,0.00030616410565531701,0,2
1514.0,0.0,0.00053288948595823355,0.00033667330189108018,0,2
1514.0,0.0,0.00052987391026175805,0.00034095483166386161,0,2
1514.0,0.0,0.00052770418138360262,0.00032648296756959233,0,2
1514.0,0.0,0.00051843700696475544,0.00030508284824156009,0,2
1514.0,0.0,0.00056851209707595596,0.00054326439230874247,0,2
1514.0,0.0,0.00056630163336519022,0.00051761482311637054,0,2
1514.0,0.0,0.00056765307134120312,0.00049968847484807479,0,2
1514.0,0.0,0.00055321017701422147,0.00048116504504202803,0,2
1514.0,0.0,0.00052361751920613814,0.00030642910042557849,0,2
1514.0,0.0,0.00051536272518598852,0.00029839248813682385,0,2
1514.0,0.0,0.00052724651355839252,0.00031587173993234728,0,2
1514.0,0.0,0.00051633676691869993,0.00029050049020282496,0,2
1514.0,0.0,0.00056970778422139998,0.00034694037190542785,0,2
1514.0,0.0,0.000550864329889192,0.00036678612848506289,0,2
1514.0,0.0,0.00057689508601049681,0.00050418260931920169,0,2
1514.0,0.0,0.00056066345329859753,0.00052560650576609022,0,2
1514.0,0.0,0.00057022056387896509,0.00052899156918355872,0,2
1514.0,0.0,0.00056707559518478622,0.00052305215643256209,0,2
1514.0,0.0,0.00053291464570778694,0.00034242765644435614,0,2
1514.0,0.0,0.00051404483354271354,0.0002949286831811723,0,2
1514.0,0.0,0.000521065601751433,0.00031427037305883823,0,2
1514.0,0.0,0.00052005082518611126,0.00031339833208152867,0,2
1514.0,0.0,0.00052141184782862062,0.00030722208978660497,0,2
1514.0,0.0,0.00054612111805671425,0.00046944056756364035,0,2
1514.0,0.0,0.00055453765332399302,0.00049939153230532782,0,2
1514.0,0.0,0.00056104084954189891,0.00051560100196202372,0,2
1514.0,0.0,0.00056280442817726326,0.00049266849817023567,0,2
1514.0,0.0,0.00054592463239353504,0.00044964052159738156,0,2
1514.0,0.0,0.00052383916461887074,0.00030997816871184151,0,2
1514.0,0.0,0.00052308077788233156,0.00031987859311939664,0,2
1514.0,0.0,0.00053610993390107279,0.00036695504884995774,0,2
1514.0,0.0,0.00052084395633870029,0.00031796591987195028,0,2
1514.0,0.0,0.00054958717307852735,0.00046724479649683969,0,2
1514.0,0.0,0.00055724651969257907,0.00052571553748315765,0,2
1514.0,0.0,0.00053990546183370466,0.00044156026983769399,0,2
1514.0,0.0,0.00054942303566477403,0.00043936934948662459,0,2
1514.0,0.0,0.00053864867243934517,0.00031525838676114688,0,2
1514.0,0.0,0.00052027127251553173,0.00029376650897924931,0,2
1514.0,0.0,0.00052060314159297467,0.00030834220598411965,0,2
1514.0,0.0,0.00051502007335873709,0.00029439095273232977,0,2
1514.0,0.0,0.00051744259781573887,0.00030578052981845757,0,2
1514.0,0.0,0.00052528165692660074,0.00035619082575500435,0,2
1514.0,0.0,0.00058493063078453788,0.00058514481198740083,0,2
1514.0,0.0,0.00055986433172944803,0.00049033923119524297,0,2
1514.0,0.0,0.00056939149022701397,0.00050881735495570768,0,2
1514.0,0.0,0.00056497535513873071,0.00055135805766921668,0,2
1514.0,0.0,0.0005183663200493434,0.0003150614442264951,0,2
1514.0,0.0,0.00051858317312882777,0.00030528161438202103,0,2
1514.0,0.0,0.00052197494698529273,0.00031353851380469327,0,2
1514.0,0.0,0.00051452167070091667,0.0003057849023802188,0,2
1514.0,0.0,0.0005235324552909813,0.00031919706545488258,0,2
1514.0,0.0,0.00055025690164997349,0.00049060687919013648,0,2
1514.0,0.0,0.00055906521016029853,0.00052161870734587421,0,2
1514.0,0.0,0.00055181920228891039,0.00048682848799522032,0,2
1514.0,0.0,0.00057210994126209659,0.00056176561598824618,0,2
1514.0,0.0,0.00056201489127461032,0.00033672063918556487,0,2
1514.0,0.0,0.0005320412429732893,0.00032349051162439526,0,2
1514.0,0.0,0.00051573413101272964,0.00030298541362829793,0,2
1514.0,0.0,0.00052514028309577675,0.00032137651118027688,0,2
1514.0,0.0,0.00052043780609590921,0.00030611511808974028,0,2
1514.0,0.0,0.00056473454039300509,0.00049729668824709228,0,2
1514.0,0.0,0.00055862311741814536,0.00051331511432772489,0,2
1514.0,0.0,0.00055933118465557766,0.0005072924986306498,0,2
1514.0,0.0,0.00056023573755618916,0.00053705694322381606,0,2
1514.0,0.0,0.00052374451603721733,0.00030797120821389121,0,2
1514.0,0.0,0.00052264347747342673,0.00030377418456723138,0,2
1514.0,0.0,0.00053165306398017921,0.00033254025641037816,0,2
1514.0,0.0,0.0005241866087793705,0.00033417409771159437,0,2
1514.0,0.0,0.00053366344777782955,0.00032416993246410931,0,2
1514.0,0.0,0.00055998533814396686,0.0005045106863320782,0,2
1514.0,0.0,0.00056251808626567898,0.00051781823818154282,0,2
1514.0,0.0,0.00056098453962623177,0.00053607480055403939,0,2
1514.0,0.0,0.00056384316640882635,0.00050509299665958695,0,2
1514.0,0.0,0.00051331639888897609,0.00030259431059003161,0,2
1514.0,0.0,0.00052615625774441051,0.00033143337525762295,0,2
1514.0,0.0,0.00051853764596296911,0.00030851933869570678,0,2
1514.0,0.0,0.00051399451404360666,0.00030720856115990999,0,2
1514.0,0.0,0.00050995457711531286,0.00030998540520125079,0,2
1514.0,0.0,0.00053375450210954676,0.00037972114421845306,0,2
1514.0,0.0,0.00056002008256001692,0.00050931477291273921,0,2
1514.0,0.0,0.000549984936738134,0.00046264325340884338,0,2
1514.0,0.0,0.00056031121680484943,0.00051825097329342301,0,2
1514.0,0.0,0.00054800929735653362,0.00042494119897853642,0,2
1514.0,0.0,0.00053101568365815897,0.00033736094761292995,0,2
1514.0,0.0,0.00053404443827106724,0.00033887407927841296,0,2
1514.0,0.0,0.00052369898887135878,0.00029853232143161001,0,2
1514.0,0.0,0.000524161449029817,0.00030982618623927457,0,2
1514.0,0.0,0.00052268301422272491,0.00030409080772390748,0,2
1514.0,0.0,0.00055527207839429083,0.00047268197501940568,0,2
1514.0,0.0,0.00056238270285141525,0.00053787882008974209,0,2
