l_mean,l_std,t_mean,t_std,count,class
1358.0,0.0,0.0048407837374126496,0.027618011159262622,0,1
1358.0,0.0,0.015102738711103124,0.051643977321917417,0,1
1358.0,0.0,0.014995592922421556,0.051004629899080493,0,1
1358.0,0.0,0.018107446593854895,0.055909718231463068,0,1
1358.0,0.0,0.017154081382943158,0.054524392478322921,0,1
1358.0,0.0,0.014987818559809546,0.050869462695777773,0,1
1358.0,0.0,0.013111045013121025,0.04784108510348118,0,1
1358.0,0.0,0.014047446562417189,0.04927380780990983,0,1
1358.0,0.0,0.014782658773450995,0.05015503592022242,0,1
1358.0,0.0,0.011383226768455313,0.044003669943640918,0,1
1358.0,0.0,0.01498389962929577,0.050616773663923975,0,1
1358.0,0.0,0.015119517867888637,0.050957769039543584,0,1
1358.0,0.0,0.01810470897348682,0.055723630870141302,0,1
1358.0,0.0,0.017048532639316577,0.054230892109192332,0,1
1358.0,0.0,0.015084779442255222,0.051012781446153656,0,1
1358.0,0.0,0.012037562365507959,0.045588431305141779,0,1
1358.0,0.0,0.015079392859684163,0.051134653221937533,0,1
1358.0,0.0,0.014564829256067323,0.050241915116307642,0,1
1358.0,0.0,0.01207301005646212,0.045923119966110024,0,1
1358.0,0.0,0.015064652840695789,0.050883415827390768,0,1
1358.0,0.0,0.014069561982274655,0.049325324363125561,0,1
1358.0,0.0,0.019061456373588522,0.057057219698212897,0,1
1358.0,0.0,0.016097960160605274,0.052726953993933394,0,1
1358.0,0.0,0.014173537642512489,0.049629675889454862,0,1
1358.0,0.0,0.012957814949840756,0.047033872272197838,0,1
1358.0,0.0,0.015080175208086943,0.05085099372506325,0,1
1358.0,0.0,0.01401564344089834,0.048232737739365518,0,1
1358.0,0.0,0.011080447153829449,0.043467953573786952,0,1
1358.0,0.0,0.015111070182455244,0.051295928727991706,0,1
1358.0,0.0,0.014046421003102058,0.049150968019342489,0,1
1358.0,0.0,0.019087406858127921,0.05736981492892932,0,1
1358.0,0.0,0.016097521662113055,0.052769389626574993,0,1
1358.0,0.0,0.013101417215625246,0.047736995833743502,0,1
1358.0,0.0,0.013059879667195842,0.047647539053029653,0,1
1358.0,0.0,0.014994864487767819,0.050775278186680026,0,1
1358.0,0.0,0.013064291009950877,0.046816265570965118,0,1
1358.0,0.0,0.01201046291907229,0.045311562646717637,0,1
1358.0,0.0,0.016046839143762637,0.052388341619836971,0,1
1358.0,0.0,0.015115421621044676,0.051299412764809517,0,1
1358.0,0.0,0.019082421633466403,0.057297687740653164,0,1
1358.0,0.0,0.016083653847775867,0.052610115337033608,0,1
1358.0,0.0,0.014022447356027574,0.049057400545797741,0,1
1358.0,0.0,0.012159171415932814,0.046128505603131198,0,1
1358.0,0.0,0.016022216135533011,0.052464407054884095,0,1
1358.0,0.0,0.012964281005475989,0.046690127640242968,0,1
1358.0,0.0,0.012066492483244469,0.045838571525250588,0,1
1358.0,0.0,0.016071894660067917,0.052867837894012504,0,1
1358.0,0.0,0.014995418002257994,0.050863388555377212,0,1
1358.0,0.0,0.019092958776196045,0.057451330858284654,0,1
1358.0,0.0,0.015139100539624391,0.05129579348102558,0,1
1358.0,0.0,0.015068843736121404,0.051253661466458232,0,1
1358.0,0.0,0.012038532812990735,0.045583125272063985,0,1
1358.0,0.0,0.016045572769701779,0.052724229344659687,0,1
1358.0,0.0,0.013542954047121594,0.048434795178689607,0,1
