l_mean,l_std,t_mean,t_std,count,class
1358.0,0.0,0.00048860233632763424,0.00082320148639355702,0,1
1358.0,0.0,0.0073149707449141456,0.035115633104774772,0,1
1358.0,0.0,0.0092484974980953354,0.040882996395641566,0,1
1358.0,0.0,0.0090814020166445023,0.039790058934896275,0,1
1358.0,0.0,0.0061639649185103989,0.032467835831194357,0,1
1358.0,0.0,0.0061070847151866508,0.030214223064211759,0,1
1358.0,0.0,0.0070086879346837952,0.033299875818063124,0,1
1358.0,0.0,0.0060987089147519829,0.030761553156537072,0,1
1358.0,0.0,0.014120482919204175,0.048870673355582074,0,1
1358.0,0.0,0.0072292107433529953,0.033797784631896061,0,1
1358.0,0.0,0.0051419004124013627,0.026577334537817569,0,1
1358.0,0.0,0.0060026681602899749,0.030282488025490939,0,1
1358.0,0.0,0.006085184950325357,0.030355779599427941,0,1
1358.0,0.0,0.006030914172455294,0.029854442400461537,0,1
1358.0,0.0,0.011165884870979654,0.04352464086006106,0,1
1358.0,0.0,0.0091935977264864365,0.038895700386877209,0,1
1358.0,0.0,0.0070385034359879226,0.033003631099576269,0,1
1358.0,0.0,0.0071331963467238533,0.033337809818663758,0,1
1358.0,0.0,0.01016636230238718,0.041089602110271503,0,1
1358.0,0.0,0.0079671210380055802,0.035316041944902461,0,1
1358.0,0.0,0.010178376681840599,0.040633375206862644,0,1
1358.0,0.0,0.015714411759496335,0.051120529275447302,0,1
1358.0,0.0,0.0040578542642257919,0.023022374115976775,0,1
1358.0,0.0,0.010192533234255997,0.040883483336172283,0,1
1358.0,0.0,0.010078467316363924,0.040979135771612343,0,1
1358.0,0.0,0.0082443671010846466,0.035967647322182751,0,1
1358.0,0.0,0.0041568686614683525,0.024076129399450748,0,1
1358.0,0.0,0.0071251356422002594,0.033139310421503844,0,1
1358.0,0.0,0.0069366483832124489,0.032909961614386404,0,1
1358.0,0.0,0.010175482112558643,0.041656568069274633,0,1
1358.0,0.0,0.013354211596388313,0.04754063275977119,0,1
1358.0,0.0,0.0038215982255025128,0.020185748013249516,0,1
1358.0,0.0,0.0061855975107931015,0.030476171130023558,0,1
